  29300.5416 -.952270145  20.8307943
  29300.3069 -2.2635806  20.7179955
  29295.5664  .859192186  18.4403083
  29300.1904 -4.83600166  20.6620333
  29299.1452  2.33762505  20.1598334
  29300.2493 -1.96490989  20.6903368
  29297.1086  2.69369431  19.1812977
  29298.7899  4.66189202  19.9891056
  29300.5369 -3.45968897  20.8285354
  29300.5669  3.17267142  20.8429367
  29301.3581 -.451276732  21.2230685
  29298.4908  .57345516  19.8454196
  29299.9977 -1.60140935  20.5694534
  29299.63  2.51603165  20.3927625
  29295.1179 -1.08832476  18.2247908
  29301.678 -4.51911278  21.3768062
  29296.5505 -2.22748131  18.9131226
  29297.2241  2.56457546  19.2367914
  29302.9651 -.332013784  21.9952422
  29295.6021 -2.10225975  18.4574719
  29302.9414  .772112006  21.9838485
  29299.2862 -1.69661183  20.2275891
  29297.3495  3.23647284  19.2970329
  29302.1329 -3.72604164  21.5953894
  29299.6487  .307008494  20.4017408
  29296.9957  .232805199  19.1270261
  29296.3245  2.76930459  18.8045252
  29299.9732 -2.26649174  20.557681
  29302.452 -4.40462154  21.7486837
  29297.9584  3.585465  19.5895902
  29298.2617 -.407199192  19.7353323
  29298.9775  3.24017201  20.0792781
  29296.1264 -2.30167596  18.7093846
  29297.4448  4.09128137  19.3428239
  29297.0925  2.65406459  19.1735338
  29302.8022 -2.69024486  21.916972
  29302.7307  1.91867813  21.8825892
  29299.9368  3.7599151  20.5401634
  29295.0767 -4.82564699  18.2050294
  29302.5494  .0313289123  21.7955014
  29297.9674 -.843258463  19.5939434
  29295.33 -2.48795979  18.3267
  29298.5626  4.13162494  19.879894
  29301.0901  3.46072821  21.0943339
  29302.7027 -2.60949112  21.8691577
  29295.1092 -4.52022772  18.2206352
  29300.7831 -.929250659  20.9468337
  29297.6374  1.41408743  19.4353738
  29302.5406  3.04842598  21.7912437
  29296.7879  1.82414959  19.0271933
  29294.6362  2.7856819  17.99336
  29300.6 -2.86009435  20.8588187
  29300.2662 -3.53278753  20.6984376
  29298.7094 -4.74209061  19.9504276
  29302.3702  1.53050173  21.7093747
  29298.2508  1.56097198  19.7300749
  29297.8362  .771489078  19.530891
  29301.3051 -2.13914976  21.1976398
  29300.3389  .238853688  20.7333662
  29301.6854  4.52633336  21.3803321
  29301.4098 -.643281196  21.2479195
  29300.6274 -2.53764372  20.8720238
  29295.3667 -.268457032  18.3443331
  29296.961  3.56998603  19.1103784
  29300.2561 -3.97965831  20.6936157
  29298.7841  1.65389231  19.986351
  29296.1049 -.910710383  18.6990282
  29299.8505 -1.83322502  20.4987303
  29301.6749 -.465269218  21.3752863
  29298.7584 -4.87830411  19.9739845
  29302.9973 -4.2818807  22.0106874
  29296.3232  .884689838  18.8039091
  29302.7312  .150265283  21.8828269
  29299.3758 -4.76455519  20.2706244
  29301.9125  1.40719705  21.4894779
  29302.0684  2.79142632  21.5643917
  29300.0462 -4.04704557  20.5927519
  29295.4767  4.88378026  18.3972018
  29294.7451 -.767711517  18.0456645
  29296.4933  1.28659695  18.88563
  29299.0691  2.2784753  20.1232567
  29297.8441  4.27725729  19.5346944
  29294.9714 -.0862723562  18.1543957
  29300.0231  .601776242  20.5816274
  29301.143  4.2812435  21.1197321
  29297.7643 -2.66319963  19.4963672
  29301.6978  4.02788605  21.3862964
  29298.1094 -.377538671  19.6621756
  29295.0051  .160533266  18.1705955
  29294.7157  1.49019489  18.0315593
  29298.0593 -2.428617  19.638086
  29297.5958  3.49999441  19.4153612
  29300.3835 -1.72594614  20.7548354
  29297.2713 -4.70056814  19.2594856
  29300.5215 -2.37776537  20.8211355
  29298.4099  3.41421376  19.8065484
  29296.475 -2.39070953  18.8768394
  29298.3047  .453935552  19.7560011
  29299.2484  1.7839484  20.209432
  29296.936  4.30513098  19.098383
  29296.7777 -3.17601673  19.0222887
  29302.9145 -.920886076  21.970919
  29300.9858 -4.02417133  21.044198
  29300.5657 -3.60517056  20.8423782
  29301.7791  3.96079451  21.4253783
  29299.34 -1.61291028  20.2534301
  29295.6919 -4.35052837  18.5005852
  29299.8674 -1.01944526  20.5068171
  29300.7662  1.01087432  20.9386726
  29298.5981 -.340260176  19.8969447
  29302.6725 -3.16809125  21.8546163
  29294.688  4.04069083  18.0182273
  29298.7305  .616689298  19.960602
  29297.7416  4.75908335  19.4854432
  29297.225  3.99150893  19.2371977
  29301.1562 -1.91830179  21.1260997
  29299.3848  4.74070747  20.2749739
  29301.8209  2.87560037  21.4454345
  29298.1804 -.801794301  19.6962614
  29298.4014 -.468813985  19.8024762
  29295.9598 -1.1434607  18.6293071
  29299.0078 -4.48633132  20.0938272
  29296.8194  2.42769502  19.0423403
  29297.2572 -.131607857  19.2526729
  29295.1569  4.59664995  18.243533
  29301.0905 -.282093747  21.0945233
  29300.6648  4.0145575  20.8899533
  29302.7461  3.52601843  21.8899909
  29296.5505 -2.3972143  18.9131341
  29296.684  3.50027282  18.9772615
  29298.507 -2.65357835  19.8531841
  29295.9377  4.07921665  18.6187234
  29296.0479 -1.90228496  18.6716482
  29298.5481 -.53878394  19.8729551
  29294.7553  1.27150291  18.050565
  29295.1765  2.47856377  18.2529368
  29295.6813  3.15478565  18.4954936
  29300.3348  4.75547756  20.7314389
