 -5.  .00817685418
 -4.  .00391474536
 -3.  .00463149088
 -2.  .00862483169
 -1.  .013533377
  0.  .000100780534
  1.  .0640599902
  2.  .273504672
  3.  .00723778978
  4.  5.12026598E-05
  5.  .0223722963
  6.  .134224147
  7.  .00297730726
  8.  .0347069425
  9.  .0147320596
  10.  .0116727055
  11.  .0115374082
  12.  .00800243764
  13.  .00780555089
  14.  .00227243124
  15.  1.70075489E-05
